Petroleum Experts,Move v1.1
Vertex Data,Vertex Data,Vertex Data,Orientation Data,Orientation Data,Orientation Data,Container
Real,Real,Real,Real,Real,Real,Text
X(East),Y(North),Z,dip,azimuth,strike,Object Name
#FF0000,#00FF00,#0000FF,#FFFFFF,#FFFFFF,#FFFFFF,#3F3B1F
metre,metre,metre,degree,degree,degree,
xy,xy,elevation,orientation,orientation,orientation,
1641310.828173,5343086.740876,-23582.663012,60.476048,219.006134,129.006134,Papatea
1641535.909458,5343298.498444,-23041.361270,60.544281,218.982941,128.982941,Papatea
1641116.162282,5343786.348703,-22837.877372,60.523014,219.015015,129.015015,Papatea
1641387.929173,5344022.146339,-22211.812710,60.468060,219.005127,129.005127,Papatea
1641871.483319,5343772.191198,-22018.614422,60.414047,218.862610,128.862610,Papatea
1642219.646712,5343866.079131,-21503.178073,60.574120,218.932953,128.932953,Papatea
1642176.135402,5344159.977701,-21146.475557,60.559280,218.941177,128.941177,Papatea
1642575.825366,5344217.714099,-20622.585204,60.501625,218.918060,128.918060,Papatea
1642979.402426,5343996.598994,-20478.416746,60.505566,218.934586,128.934586,Papatea
1643295.594351,5344120.821260,-19955.970003,60.533154,218.951477,128.951477,Papatea
1643295.162401,5343534.609639,-20761.438908,60.435688,219.065704,129.065704,Papatea
1643339.362608,5343162.545574,-21223.268580,60.569218,219.033249,129.033249,Papatea
1643946.439212,5342658.189474,-21240.020089,60.569233,219.033844,129.033844,Papatea
1644057.919013,5342258.765162,-21664.791834,60.512691,219.078323,129.078323,Papatea
1644526.428371,5341855.402662,-21697.440223,60.521824,218.940704,128.940704,Papatea
1645014.618533,5341660.637628,-21422.736351,60.514507,218.931610,128.931610,Papatea
1645177.696333,5341187.513904,-21892.182303,60.500244,218.948456,128.948456,Papatea
1645674.452228,5340722.548059,-21978.162277,60.493156,219.028152,129.028152,Papatea
1646172.077804,5340724.468348,-21421.654744,60.505451,219.037766,129.037766,Papatea
1646748.952172,5340194.020379,-21508.922683,60.481049,218.933380,128.933380,Papatea
1647110.594676,5340275.590757,-20996.096750,60.427265,218.896667,128.896667,Papatea
1647159.344206,5340691.978768,-20369.434193,60.545448,218.855759,128.855759,Papatea
1647872.886530,5340394.848464,-19983.695552,60.605789,219.030380,129.030380,Papatea
1648132.845077,5339971.082777,-20277.864677,60.647671,218.988327,128.988327,Papatea
1648806.840293,5339591.516690,-20049.079034,60.655048,218.935379,128.935379,Papatea
1649183.986996,5339607.269492,-19608.494087,60.307121,218.859451,128.859451,Papatea
1648866.779248,5340136.130225,-19233.826410,60.389214,218.785568,128.785568,Papatea
1648229.673997,5340544.143111,-19380.242233,60.506023,219.027588,129.027588,Papatea
1647879.218077,5341067.080952,-19051.787859,60.530827,218.996948,128.996948,Papatea
1648221.998415,5341240.492029,-18432.604657,60.447456,218.992401,128.992401,Papatea
1647961.330358,5341792.765528,-17964.758963,60.449810,218.988464,128.988464,Papatea
1647428.950507,5342114.357147,-18115.142259,60.461372,219.035049,129.035049,Papatea
1647107.807892,5341954.127446,-18692.702306,60.561924,219.088196,129.088196,Papatea
1647297.407406,5341459.124750,-19161.502212,60.549812,219.095001,129.095001,Papatea
1646522.208610,5342416.825442,-18708.549269,60.526821,218.930145,128.930145,Papatea
1646422.656059,5342833.372434,-18246.542154,60.472759,218.962524,128.962524,Papatea
1647054.313316,5342662.521776,-17779.452339,60.492615,218.981262,128.981262,Papatea
1647280.646698,5342869.086406,-17245.294105,60.391357,219.012924,129.012924,Papatea
1647900.838315,5342755.468847,-16712.020789,60.471176,219.147018,129.147018,Papatea
1648411.800804,5342320.414616,-16740.811663,60.493282,218.959473,128.959473,Papatea
1648459.039723,5341868.951667,-17308.032501,60.445366,218.986191,128.986191,Papatea
1649030.736540,5341359.226377,-17372.475813,60.445591,218.985138,128.985138,Papatea
1649574.370872,5341212.665829,-16969.619662,60.478657,219.027496,129.027496,Papatea
1649664.539619,5341480.708083,-16500.880840,60.582230,219.011703,129.011703,Papatea
1649433.466769,5341904.082511,-16175.829389,60.558407,219.046448,129.046448,Papatea
1648971.097657,5342288.465278,-16162.404515,60.555428,219.000763,129.000763,Papatea
1649888.528718,5341833.979077,-15766.887463,60.402119,218.876648,128.876648,Papatea
1649892.127622,5342186.471561,-15278.157268,60.531414,218.862335,128.862335,Papatea
1650315.648343,5342111.592143,-14911.203986,60.518749,218.851669,128.851669,Papatea
1650897.039332,5341528.465898,-15066.289263,60.549034,219.099350,129.099350,Papatea
1650986.861247,5341113.187142,-15536.253318,60.498074,219.121109,129.121109,Papatea
1651504.664240,5340521.231364,-15772.458513,60.533836,219.001846,129.001846,Papatea
1651983.934182,5340302.156247,-15540.026055,60.526890,218.993469,128.993469,Papatea
1652177.574697,5340629.366710,-14876.074881,60.405140,218.981537,128.981537,Papatea
1651930.465587,5341103.239844,-14500.771952,60.430012,218.951920,128.951920,Papatea
1651295.126314,5341546.921035,-14597.583037,60.445110,219.033981,129.033981,Papatea
1651181.917399,5341980.332170,-14128.607098,60.550114,218.979599,128.979599,Papatea
1650741.445082,5342413.794417,-14021.994304,60.561684,218.926102,128.926102,Papatea
1650273.263008,5342563.509527,-14335.884966,60.503120,218.854477,128.854477,Papatea
1651588.503190,5341956.555994,-13709.270921,60.468525,218.931427,128.931427,Papatea
1652194.213527,5341594.085072,-13534.197784,60.472183,218.998856,128.998856,Papatea
1652422.967008,5341174.180058,-13856.722876,60.511238,218.962341,128.962341,Papatea
1653063.696622,5340709.438594,-13781.221537,60.511173,219.143341,129.143341,Papatea
1653632.477366,5340537.983240,-13383.983405,60.352417,219.016144,129.016144,Papatea
1653760.068664,5340811.588467,-12867.442929,60.533726,218.991104,128.991104,Papatea
1653379.326716,5341270.989762,-12659.143262,60.560371,218.956223,128.956223,Papatea
1652867.849025,5341654.796995,-12700.722442,60.566822,219.020081,129.020081,Papatea
1652451.056747,5341786.756069,-12983.735148,60.541145,218.995300,128.995300,Papatea
1653772.193162,5341353.963272,-12107.677003,60.512264,218.961502,128.961502,Papatea
1654335.803035,5341113.193803,-11811.719174,60.516460,218.995438,128.995438,Papatea
1654509.887199,5340795.761366,-12053.776886,60.470387,219.058563,129.058563,Papatea
1655130.798211,5340511.815492,-11752.202035,60.471375,219.068192,129.068192,Papatea
1655546.623453,5340611.719087,-11153.539464,60.399464,219.076004,129.076004,Papatea
1656235.143174,5340186.524740,-10972.003535,60.373066,218.974854,128.974854,Papatea
1656512.806896,5339638.379246,-11416.446593,60.555794,218.885345,128.885345,Papatea
1657090.088281,5339131.724731,-11471.714872,60.575233,219.022400,129.022400,Papatea
1657413.931323,5339111.736191,-11137.515188,60.600143,219.040604,129.040604,Papatea
1657407.094345,5339460.380185,-10664.900211,60.567757,219.047974,129.047974,Papatea
1657115.556061,5339904.349263,-10379.344405,60.566517,219.051056,129.051056,Papatea
1656573.212143,5340268.819474,-10483.378909,60.569946,219.059174,129.059174,Papatea
1657456.112103,5340055.347521,-9793.824186,60.372406,218.995987,128.995987,Papatea
1657353.877358,5340390.000869,-9449.411283,60.393085,218.977280,128.977280,Papatea
1657955.558490,5339601.705409,-9861.966175,60.377556,218.916824,128.916824,Papatea
1658330.674272,5339506.847151,-9577.034303,60.403160,218.950592,128.950592,Papatea
1658710.153804,5339071.162444,-9753.007628,60.401340,219.022430,129.022430,Papatea
1659090.438796,5339046.914052,-9363.889544,60.468266,219.074509,129.074509,Papatea
1659559.189564,5338630.650592,-9413.374208,60.477551,219.019669,129.019669,Papatea
1660024.663137,5338516.364676,-9053.272864,60.426498,218.987106,128.987106,Papatea
1660049.948906,5338824.113936,-8602.547249,60.539772,218.944092,128.944092,Papatea
1660655.107975,5338659.742844,-8155.380813,60.543804,218.948441,128.948441,Papatea
1660733.044716,5338910.821234,-7723.618247,60.453476,218.991653,128.991653,Papatea
1660991.622454,5338225.422411,-8377.231871,60.471809,219.112335,129.112335,Papatea
1661426.967146,5338018.233424,-8178.481571,60.399113,218.789856,128.789856,Papatea
1661863.862471,5338024.305125,-7684.795434,60.651840,218.961319,128.961319,Papatea
1661990.650722,5338271.874850,-7203.705968,60.389080,219.053177,129.053177,Papatea
1662621.067028,5337982.854975,-6900.450778,60.345978,218.998611,128.998611,Papatea
1662922.639163,5337517.911921,-7202.513556,60.402020,218.937531,128.937531,Papatea
1663366.639672,5337109.492042,-7270.123363,60.410706,218.980865,128.980865,Papatea
1663662.544033,5337159.747775,-6872.269687,60.508511,219.067093,129.067093,Papatea
1664077.453589,5336813.631728,-6885.813383,60.485973,218.962219,128.962219,Papatea
1664505.315287,5336908.299062,-6280.678450,60.477028,218.955826,128.955826,Papatea
1664474.381651,5337300.562821,-5775.531467,60.535110,218.911896,128.911896,Papatea
1664982.710749,5337406.463299,-5065.748542,60.471115,218.881165,128.881165,Papatea
1665660.894980,5336935.006904,-4959.986069,60.483395,219.029160,129.029160,Papatea
1665757.801585,5336412.748550,-5569.325735,60.525227,218.998627,128.998627,Papatea
1666370.814264,5335966.621114,-5499.722821,60.516582,219.043579,129.043579,Papatea
1666821.469055,5336059.718621,-4869.973084,60.502357,219.033142,129.033142,Papatea
1667255.835664,5335782.045642,-4770.946405,60.425285,218.641693,128.641693,Papatea
1667684.303465,5335898.719803,-4136.251134,60.590328,218.758499,128.758499,Papatea
1667697.394770,5336255.492438,-3631.049238,60.344452,218.925690,128.925690,Papatea
1668263.637264,5336121.240465,-3191.184697,60.225807,218.843475,128.843475,Papatea
1668330.973081,5336362.488343,-2784.734755,60.700455,218.693146,128.693146,Papatea
1668013.073841,5336813.219009,-2514.434005,60.586254,218.915039,128.915039,Papatea
1668411.830840,5336865.146569,-1999.797755,60.475536,218.857758,128.857758,Papatea
1668399.878890,5337129.543937,-1648.296242,60.621960,218.785934,128.785934,Papatea
1667857.690758,5337527.896339,-1701.787725,60.564056,218.958801,128.958801,Papatea
1668729.730081,5336414.415903,-2270.098506,60.561104,218.575073,128.575073,Papatea
1668557.399827,5335650.661082,-3516.743619,60.520336,218.205292,128.205292,Papatea
1668979.317974,5335336.221896,-3480.491007,60.721081,219.364182,129.364182,Papatea
1669329.726817,5335415.976649,-2982.179710,59.940048,218.786118,128.786118,Papatea
1669832.176988,5335013.302492,-2856.621212,62.319530,230.922134,140.922134,Papatea
1669956.227571,5334607.552613,-3092.051772,58.536213,238.425781,148.425781,Papatea
1670252.898078,5334064.021692,-2886.719852,66.471779,261.741089,171.741089,Papatea
1670492.502289,5333925.611041,-2473.213036,58.691704,258.968445,168.968445,Papatea
1670582.617262,5334539.508445,-2064.833869,64.543121,256.167053,166.167053,Papatea
1670218.962468,5335083.668976,-2242.910125,58.873322,231.692856,141.692856,Papatea
1670658.004225,5333159.062889,-2196.932971,66.231087,274.892853,184.892853,Papatea
1670634.914257,5332394.234004,-2234.759138,70.925949,267.339691,177.339691,Papatea
1670923.058491,5331659.032000,-1737.244837,60.664692,259.468872,169.468872,Papatea
1671032.264900,5330848.705846,-1863.400098,62.298172,255.910233,165.910233,Papatea
1670804.833766,5330692.486754,-2359.196916,62.607880,255.861618,165.861618,Papatea
1670902.124754,5329897.075938,-2554.093670,62.693432,255.744125,165.744125,Papatea
1671291.749671,5329351.965842,-2083.092203,62.675083,255.721695,165.721695,Papatea
1671406.082639,5328740.824354,-2158.585082,62.646378,255.890823,165.890823,Papatea
1671093.943655,5328496.610056,-2856.724698,62.517403,255.976761,165.976761,Papatea
1671176.339513,5327785.770540,-3012.790837,62.274879,257.450714,167.450714,Papatea
1670920.662180,5327538.029458,-3606.898430,64.125618,256.985443,166.985443,Papatea
1670924.095422,5326919.064939,-3853.505409,62.787296,259.403168,169.403168,Papatea
1670574.666261,5327242.535626,-4372.313148,60.386482,258.627350,168.627350,Papatea
1670320.941678,5326989.863825,-4959.617831,63.828327,257.156219,167.156219,Papatea
1669919.940823,5327499.799802,-5500.551106,62.461891,255.784012,165.784012,Papatea
1669687.774107,5327242.722303,-6057.915228,62.966110,255.731369,165.731369,Papatea
1669828.337959,5326420.674758,-6129.959245,60.583466,259.245422,169.245422,Papatea
1669585.561261,5326387.086559,-6597.611489,63.686211,258.398163,168.398163,Papatea
1669197.973507,5327291.655267,-6947.347263,62.066547,255.824783,165.824783,Papatea
1668942.345967,5327241.709618,-7441.831356,62.423744,255.832214,165.832214,Papatea
1669051.485537,5326414.440893,-7623.741643,62.283756,256.070648,166.070648,Papatea
1668846.326161,5326273.253043,-8069.650389,62.501854,256.017456,166.017456,Papatea
1668515.089173,5326961.582652,-8363.630610,62.261120,255.818161,165.818161,Papatea
1668202.929538,5327093.177014,-8881.602850,62.543739,255.804886,165.804886,Papatea
1668095.569668,5326585.352252,-9322.318234,62.587540,255.766754,165.766754,Papatea
1667648.138921,5326766.174318,-10071.016989,62.465527,255.715668,165.715668,Papatea
1667654.355038,5326115.477071,-10369.403769,62.550358,255.549026,165.549026,Papatea
1667474.829929,5325906.889140,-10799.802527,62.107155,255.701691,165.701691,Papatea
1667098.748382,5326446.989094,-11240.006481,62.326473,255.818619,165.818619,Papatea
1666860.774527,5326236.649530,-11782.795006,62.652046,255.677338,165.677338,Papatea
1666494.231138,5326693.332856,-12249.800968,62.552059,255.593369,165.593369,Papatea
1666201.689705,5326661.766465,-12811.762332,62.669056,255.563446,165.563446,Papatea
1665896.134643,5327321.573571,-13098.078936,62.400707,258.272308,168.272308,Papatea
1665531.169502,5327411.409921,-13742.267677,62.133556,258.216064,168.216064,Papatea
1665535.319357,5326805.510323,-13988.145183,62.666557,256.351776,166.351776,Papatea
1665452.283695,5326294.415807,-14379.923726,62.843681,256.247101,166.247101,Papatea
1665160.734641,5326380.280261,-14880.001996,61.941467,256.203857,166.203857,Papatea
1664870.798426,5327292.047723,-15223.426340,69.008080,267.322418,177.322418,Papatea
1664555.945995,5327303.345151,-15903.123824,61.553879,268.041199,178.041199,Papatea
1664474.304945,5326622.478108,-16144.610913,64.486229,263.485901,173.485901,Papatea
1664215.403018,5326426.367573,-16720.154805,63.752041,263.654175,173.654175,Papatea
1663970.203272,5326956.863063,-17228.609779,69.947403,267.055206,177.055206,Papatea
1663660.397847,5326747.897811,-17892.518334,59.661530,271.506165,181.506165,Papatea
1663694.466905,5325793.318302,-17972.319700,65.534782,259.680420,169.680420,Papatea
1664086.742593,5325000.534004,-17520.101300,62.265289,255.709244,165.709244,Papatea
1663403.519887,5325645.731722,-18588.027426,59.960152,261.369629,171.369629,Papatea
1663056.241052,5326262.187835,-19186.529448,69.464737,266.213867,176.213867,Papatea
1663002.201124,5327134.013806,-19281.617618,69.219406,271.244537,181.244537,Papatea
1662660.305986,5327528.744019,-20026.504049,62.146408,267.582336,177.582336,Papatea
1662457.114213,5328267.869768,-20012.529763,62.572845,239.208786,149.208786,Papatea
1662600.623227,5328770.340713,-19319.890734,60.236702,240.518951,150.518951,Papatea
1663006.315389,5328719.288012,-18783.769051,57.117386,238.427246,148.427246,Papatea
1662948.705784,5329303.109348,-18318.290535,63.398701,233.983231,143.983231,Papatea
1662439.050075,5329850.652483,-18283.281347,60.073513,218.547318,128.547318,Papatea
1661935.673410,5329885.460661,-18791.686637,60.669697,218.878784,128.878784,Papatea
1661447.411131,5330258.876438,-18818.886481,60.676754,218.702530,128.702530,Papatea
1660985.083208,5330174.540020,-19449.707068,60.637703,218.623642,128.623642,Papatea
1660611.429338,5330514.848722,-19393.163539,60.598717,218.780472,128.780472,Papatea
1660063.228797,5330527.431633,-19983.840771,60.538715,218.691589,128.691589,Papatea
1659678.289231,5330921.657699,-19868.728738,60.484051,219.078613,129.078613,Papatea
1659170.207709,5330998.878882,-20328.529664,60.481209,219.074265,129.074265,Papatea
1658780.466718,5331466.913479,-20119.624107,60.510105,218.967178,128.967178,Papatea
1658153.681756,5331693.249853,-20504.702340,60.480469,218.925262,128.925262,Papatea
1657776.257340,5332292.766765,-20100.206964,60.464619,218.948013,128.948013,Papatea
1658116.023934,5332459.947951,-19494.957846,60.350494,218.894257,128.894257,Papatea
1658059.680230,5332908.978945,-18940.274098,60.554272,218.772461,128.772461,Papatea
1657574.221545,5333403.015245,-18800.012384,60.500355,219.023834,129.023834,Papatea
1657608.771380,5333726.899164,-18317.944201,60.319073,219.080750,129.080750,Papatea
1657390.852821,5334133.808040,-18001.305167,60.550117,218.769394,128.769394,Papatea
1656901.590703,5334540.293305,-17987.358901,60.516441,219.096069,129.096069,Papatea
